ABUEB,ACTIVITY_PROFIL,AGREL,BLIND,BOIND,BOLRE,BOPNR,BSTAE,EIKTO,EKGRP,EKORG,ERDAT,ERNAM,EXPVZ,INCO1,INCO2,KALSK,KZABS,KZAUT,KZRET,LEBRE,LFABC,LFRHY,LIBES,LIFNR,LIPRE,LISER,LOEVM,MANDT,MEGRU,MEPRF,MINBW,MRPPP,NRGEW,OIA_SPLTIV,OIHANTYP,OIHVGROUP,OIMATCYC,PAPRF,PLIFZ,PRFRE,RDPRF,SKRIT,SPERM,STAGING_TIME,TELF1,TRANSPORT_CHAIN,UMSAE,VENDOR_RMA_REQ,VENSL,VERKF,VSBED,WAERS,WEBRE,XERSR,XERSY,XNBWY,ZOLLA,ZTERM
REL1,ACT1,X,"",X,"",B001,3324,9324903183,752,7SEP,20240425,ronald34,1,EXW,North Johnny,01,X,X,X,"",B,999,X,1000003457,02,X,X,100,GRP1,2,8421.33,898,"","",01,GR01,6,P001,17,X,R001,B,X,4,(241)525-2022x893,TRCHN001,X,X,2.9,Beth Rogers,01,INR,X,X,X,"",928765,0002
REL1,ACT1,X,"","","",B001,2149,3883933489,810,AZMP,20241121,russelldaniel,2,EXW,South Judithborough,02,"","",X,"",C,417,X,1000003671,02,X,X,100,GRP1,2,7207.04,934,"",X,01,GR01,2,P001,4,"",R001,B,X,2,+1-477-814-4115x37977,TRCHN001,"","",3.9,Michelle Hanson,01,INR,"","",X,"",198188,0002
REL1,ACT1,"",X,"",X,B001,3774,9499660020,460,VWRB,20250320,christopherbutler,1,FOB,Petersport,01,"","","","",C,449,X,1000003848,02,"",X,100,GRP1,1,6036.75,949,X,X,01,GR01,3,P001,4,"",R001,A,"",5,+1-401-654-0515x87810,TRCHN001,"",X,3.8,Jennifer Stein,01,INR,"",X,X,X,551638,0002
REL1,ACT1,"",X,X,X,B001,2219,9421316571,716,IFJI,20240514,karenjackson,1,CIF,Davidton,01,"",X,X,"",B,584,"",1000004026,02,X,X,100,GRP1,1,2788.32,549,X,X,01,GR01,6,P001,16,X,R001,A,"",6,(748)384-8093x625,TRCHN001,X,X,2.0,Kevin Perry,01,USD,"",X,"","",410105,0002
REL1,ACT1,X,X,X,X,B001,3827,3986687796,285,8QDE,20241031,riveraabigail,2,CIF,Lanemouth,01,X,"",X,"",B,178,X,1000004347,01,X,X,100,GRP1,2,9480.02,392,X,"",01,GR01,1,P001,17,"",R001,B,X,2,001-915-951-8050,TRCHN001,X,"",4.2,Christopher Mendoza,01,INR,"","",X,"",335200,0003
REL1,ACT1,X,X,X,X,B001,8406,2589265452,675,DLOR,20240302,eric95,2,FOB,Maciasburgh,02,X,"",X,"",B,287,X,1000004456,02,X,"",100,GRP1,2,2356.28,725,X,"",01,GR01,5,P001,9,"",R001,A,X,7,+1-208-997-7996x07409,TRCHN001,X,"",1.8,John Young,01,EUR,X,X,X,"",867185,0003
REL1,ACT1,"",X,"",X,B001,9431,3020890507,607,U287,20250103,jamesjenkins,2,FOB,New Emilyview,01,X,X,X,X,B,829,X,1000005579,02,"",X,100,GRP1,1,5171.82,661,"",X,01,GR01,9,P001,28,X,R001,A,"",4,374-590-0383x405,TRCHN001,X,"",4.4,Robert Bennett,01,EUR,X,"",X,"",998218,0003
REL1,ACT1,"","","",X,B001,1412,7194768075,812,287S,20250103,dcarrillo,2,EXW,South Sierraton,02,"","",X,"",A,289,"",1000005616,02,"","",100,GRP1,1,4344.66,323,X,"",01,GR01,9,P001,1,"",R001,B,"",9,435-546-3872,TRCHN001,X,X,1.8,John Aguilar,01,EUR,"","",X,X,173018,0002
REL1,ACT1,"",X,"",X,B001,3365,5728459831,792,B8LV,20250117,malonegordon,2,FOB,West Justin,02,"",X,X,X,C,205,"",1000005720,01,"","",100,GRP1,1,6393.85,666,X,"",01,GR01,6,P001,7,X,R001,B,X,8,(281)698-1493,TRCHN001,X,"",3.1,Robert David Jr.,01,EUR,"","","","",499374,0003
REL1,ACT1,"","",X,X,B001,6236,8572023024,135,KJI9,20251222,toddcurry,1,EXW,North Stacey,01,X,X,"",X,C,758,"",1000005898,01,X,"",100,GRP1,1,2583.31,198,"",X,01,GR01,9,P001,6,"",R001,A,"",4,+1-604-937-0537x8133,TRCHN001,"","",2.6,Melanie Price,01,USD,X,"","",X,320280,0003
REL1,ACT1,X,X,"","",B001,8713,4542114547,236,8Y5D,20251031,cindyhoover,2,FOB,West Yolandamouth,01,"",X,"","",A,855,"",1000000575,01,X,"",100,GRP1,1,3099.64,153,X,X,01,GR01,6,P001,4,"",R001,A,"",1,7032695456,TRCHN001,"",X,2.1,Wanda Smith,01,INR,X,"","","",815660,0001
REL1,ACT1,"","","",X,B001,5127,1321919447,670,BFEJ,20251023,dholloway,1,EXW,Jamieburgh,02,X,X,X,X,B,918,"",1000000723,01,"",X,100,GRP1,1,7896.46,270,X,X,01,GR01,8,P001,23,"",R001,B,"",5,+1-342-416-0870,TRCHN001,X,X,2.3,Molly Mccullough,01,USD,"","","",X,275217,0003
REL1,ACT1,"",X,X,X,B001,9020,7492026592,512,750C,20251214,nicoleerickson,1,FOB,Marietown,02,"",X,"","",B,337,X,1000000754,01,X,X,100,GRP1,1,5855.95,796,"","",01,GR01,6,P001,30,"",R001,A,"",7,633.679.7023,TRCHN001,"","",1.1,David Brown,01,EUR,X,X,X,"",551601,0001
REL1,ACT1,X,"","","",B001,8757,8743179710,429,QD8C,20250306,hawkinsalison,2,CIF,East Waltertown,02,"",X,"","",B,533,"",1000000962,02,X,X,100,GRP1,2,9877.88,308,"",X,01,GR01,6,P001,2,X,R001,A,X,10,001-833-982-0486x53812,TRCHN001,"","",1.5,Kevin Silva,01,INR,"",X,"","",167381,0001
REL1,ACT1,"","",X,"",B001,8415,6989516685,308,J36T,20240904,derricklopez,2,CIF,West Johnmouth,01,"","",X,"",C,842,"",1000000991,02,X,X,100,GRP1,1,2904.33,981,X,"",01,GR01,6,P001,11,"",R001,B,"",10,001-888-873-6213x2459,TRCHN001,"",X,2.6,Pamela Peterson,01,INR,"","",X,"",814313,0003
REL1,ACT1,X,X,"",X,B001,6558,3094625285,713,EY7Q,20240229,danielle72,2,CIF,Jacksonside,01,X,"","","",A,521,"",1000001001,01,"","",100,GRP1,1,5850.49,510,"","",01,GR01,9,P001,11,"",R001,B,"",5,270.913.7524x88555,TRCHN001,"","",1.1,Christina Garcia,01,INR,"",X,"",X,315945,0002
REL1,ACT1,X,"","",X,B001,2156,9515362354,977,RWAO,20251123,joseph61,2,CIF,North Sonya,01,"","",X,X,B,576,X,1000001027,02,X,X,100,GRP1,2,9570.05,857,X,"",01,GR01,2,P001,26,"",R001,B,"",4,(751)566-0329x072,TRCHN001,"",X,1.4,John Swanson,01,INR,"","","","",857738,0002
REL1,ACT1,X,"",X,"",B001,4987,3691945208,687,EI97,20240419,jack39,2,EXW,New Robertshire,02,X,X,"",X,B,164,X,1000001437,01,X,"",100,GRP1,2,769.33,964,X,"",01,GR01,7,P001,24,X,R001,B,"",7,(993)817-3197,TRCHN001,X,X,2.1,Brian Bass,01,USD,"",X,X,"",434033,0003
REL1,ACT1,X,"","","",B001,8547,8321613072,794,RI09,20240903,jamesbenitez,1,EXW,Smithville,02,X,X,X,"",A,123,X,1000001970,02,X,"",100,GRP1,2,1639.46,122,X,"",01,GR01,4,P001,4,"",R001,B,X,4,837.432.4111,TRCHN001,X,X,2.7,John Prince,01,USD,X,"",X,"",892388,0002
REL1,ACT1,"",X,"","",B001,4023,3705951392,617,UFBC,20240513,jeffreyhaynes,2,CIF,Ortizchester,02,"","",X,"",A,922,X,1000002228,02,X,X,100,GRP1,2,7462.33,936,"","",01,GR01,8,P001,18,X,R001,B,"",6,7756285652,TRCHN001,X,"",3.0,Caitlin Schultz,01,EUR,X,X,X,X,863953,0002
REL1,ACT1,"","",X,"",B001,3789,9334975995,405,A908,20240319,matthew51,1,FOB,New James,02,X,"","",X,C,897,"",1000002272,02,"",X,100,GRP1,2,3250.78,579,X,"",01,GR01,2,P001,18,"",R001,B,"",10,001-513-523-9615x331,TRCHN001,"",X,1.5,Dr. Lindsay Pope DVM,01,USD,"",X,X,"",211295,0003
REL1,ACT1,X,"",X,X,B001,4410,7893022522,548,SW22,20260123,anthonyperkins,2,FOB,Port Joshua,02,X,X,"","",C,164,"",1000002501,01,X,X,100,GRP1,1,8607.19,461,"","",01,GR01,4,P001,26,X,R001,A,X,5,9898740080,TRCHN001,X,"",2.3,Samuel Watson,01,USD,"",X,X,"",380519,0001
REL1,ACT1,"",X,"","",B001,7278,7284120598,716,B890,20240917,alexandersean,2,EXW,Hinesbury,02,X,"",X,X,B,257,"",1000002721,02,X,"",100,GRP1,2,7541.83,743,X,"",01,GR01,2,P001,27,"",R001,A,X,6,589-335-8567x962,TRCHN001,X,X,2.2,Andrew York,01,INR,X,X,X,"",741107,0001
REL1,ACT1,X,"","","",B001,8526,4527087318,985,W6NY,20240903,nwalker,1,CIF,New Kristin,02,X,"","","",B,265,X,1000002887,02,"",X,100,GRP1,2,1326.73,756,"","",01,GR01,7,P001,24,X,R001,A,"",1,529.835.6591x79617,TRCHN001,X,"",4.3,Andrew Monroe,01,INR,"","","","",466717,0002
REL1,ACT1,X,X,"","",B001,9273,7820225296,660,7ODK,20260201,kenneth15,1,EXW,West Laura,02,"",X,X,X,B,739,"",1000002954,02,"","",100,GRP1,1,8903.57,235,X,X,01,GR01,2,P001,25,X,R001,A,"",5,+1-880-220-9365x172,TRCHN001,X,"",3.8,Henry Mack,01,USD,X,X,"",X,610445,0003
REL1,ACT1,X,"",X,"",B001,6275,4387923032,426,75J2,20251118,maxwellderek,2,EXW,Lake Juanfurt,01,"",X,"",X,B,202,"",1000003383,02,X,X,100,GRP1,1,7287.13,621,"",X,01,GR01,2,P001,4,"",R001,B,X,4,478-584-7543x794,TRCHN001,X,X,2.3,Ricky Thornton,01,EUR,"",X,"",X,977595,0001
REL1,ACT1,"","","",X,B001,6735,2539703863,982,5NHQ,20250914,david26,1,FOB,North Heather,02,X,X,X,"",B,531,X,1000003392,01,"",X,100,GRP1,1,5443.15,512,"","",01,GR01,1,P001,15,X,R001,B,"",8,661.724.3100x280,TRCHN001,"","",4.7,Mr. Christopher Blanchard,01,INR,"","","",X,447231,0001
REL1,ACT1,X,"","",X,B001,6624,9741911652,461,L7P7,20250630,jasmine62,2,FOB,Port Lisachester,01,X,X,"","",C,245,X,1000003631,01,X,X,100,GRP1,2,7640.22,639,X,"",01,GR01,1,P001,10,X,R001,A,"",3,371.769.7657x228,TRCHN001,"",X,4.3,Derrick Shaffer,01,EUR,"",X,X,X,750486,0001
REL1,ACT1,X,"",X,"",B001,1570,3807240989,573,132A,20250207,masseyann,1,EXW,New Jeffrey,01,"","","",X,B,136,"",1000003733,01,X,"",100,GRP1,2,2084.06,450,X,X,01,GR01,3,P001,29,X,R001,B,"",9,532.506.6815x139,TRCHN001,"","",1.8,Lauren Black,01,EUR,X,"",X,"",176080,0003
REL1,ACT1,X,X,"","",B001,7020,1282829775,745,7HN9,20251015,alancollier,2,EXW,South Douglas,01,X,X,X,"",A,867,"",1000003883,01,"",X,100,GRP1,1,6781.37,240,"","",01,GR01,6,P001,11,"",R001,A,"",3,690.337.8921,TRCHN001,X,"",4.6,Michael Becker,01,INR,X,X,"",X,267303,0001
REL1,ACT1,"",X,X,"",B001,5407,5631028511,649,LOF6,20250709,rodriguezlisa,1,EXW,West Christopherton,02,X,"","","",A,776,X,1000004013,02,X,X,100,GRP1,2,2316.03,177,"",X,01,GR01,8,P001,24,"",R001,B,X,3,+1-280-202-2509x436,TRCHN001,X,X,2.4,Jacqueline Snyder,01,EUR,X,X,X,"",967073,0001
REL1,ACT1,"",X,X,"",B001,8117,2202601397,902,JMKJ,20240410,misty93,2,CIF,New Johnland,02,X,X,"","",B,369,X,1000004351,01,X,"",100,GRP1,2,3104.39,939,"","",01,GR01,5,P001,15,"",R001,A,"",7,001-223-722-2447x64800,TRCHN001,X,"",4.9,Joseph Gallegos,01,EUR,"","","","",842252,0003
REL1,ACT1,"",X,X,"",B001,2131,7263299588,648,H31A,20250817,anne14,1,FOB,East Natashaton,02,"",X,X,"",A,919,"",1000005034,02,"","",100,GRP1,1,8341.89,302,"","",01,GR01,9,P001,5,X,R001,A,X,3,+1-469-524-0059,TRCHN001,"","",4.3,Michael Nunez,01,EUR,"","",X,"",623232,0001
REL1,ACT1,"","",X,X,B001,1418,3945710803,585,3BSY,20250928,saraandrews,2,EXW,Port Jorgeton,02,"","",X,X,C,941,"",1000005338,02,X,X,100,GRP1,1,8173.77,359,"",X,01,GR01,8,P001,19,"",R001,A,"",8,(203)736-8457,TRCHN001,"",X,2.8,Calvin Terrell,01,INR,"","","",X,116106,0002
REL1,ACT1,"","",X,X,B001,5326,1596586717,504,G4G7,20240330,vincent69,2,EXW,West Derrickville,02,"",X,X,"",A,946,"",1000005504,02,X,"",100,GRP1,1,6719.87,331,X,"",01,GR01,7,P001,3,X,R001,A,X,2,660.960.7368,TRCHN001,X,"",3.6,Tracey Baker,01,INR,X,X,X,X,791890,0003
REL1,ACT1,"","","","",B001,3795,6472369846,981,1K9M,20250502,katrinarichards,1,EXW,Oscarview,02,X,"","",X,C,991,X,1000005943,01,X,"",100,GRP1,1,4549.34,645,X,X,01,GR01,2,P001,25,X,R001,B,"",4,643.350.9476,TRCHN001,X,"",4.6,Brian Phillips,01,USD,"",X,X,"",302450,0001
REL1,ACT1,X,"","",X,B001,9084,3007486184,966,8HQD,20250305,brittany14,2,CIF,Lake Davidberg,02,X,X,"",X,A,799,X,1000000164,01,"",X,100,GRP1,2,7868.19,524,"",X,01,GR01,5,P001,21,"",R001,B,"",9,780-320-6948x0334,TRCHN001,"","",2.8,Casey Love,01,INR,X,X,X,"",881112,0001
REL1,ACT1,X,X,"",X,B001,5530,8768959587,533,IHDZ,20241105,rodriguezmason,1,CIF,New Derek,02,X,X,X,X,B,661,X,1000000369,01,X,"",100,GRP1,2,8357.61,638,X,X,01,GR01,7,P001,12,X,R001,B,"",1,746.929.7711x816,TRCHN001,"","",3.8,James Webster,01,USD,"",X,X,X,668106,0001
REL1,ACT1,X,X,"","",B001,4162,5312739136,357,4T60,20241028,simpsontyler,1,CIF,Adamsland,02,X,"",X,X,A,371,"",1000000435,02,X,"",100,GRP1,2,8158.73,826,X,"",01,GR01,6,P001,3,"",R001,A,"",9,(674)234-4674x14168,TRCHN001,X,"",4.1,Daniel Fields,01,INR,X,X,"",X,692281,0002
REL1,ACT1,"",X,"",X,B001,2104,5117461776,936,FIQ0,20240328,maureengoodwin,2,CIF,West Ashley,01,"","","",X,C,301,X,1000000493,02,X,X,100,GRP1,2,6724.41,384,X,"",01,GR01,3,P001,14,X,R001,B,X,4,(825)303-1080x217,TRCHN001,X,X,1.6,Molly Smith DVM,01,INR,"",X,"",X,344939,0003
REL1,ACT1,"","",X,X,B001,6550,5487391058,377,T70Y,20240807,hubergabriela,2,EXW,Lawsonmouth,01,"",X,"","",C,474,"",1000000708,01,"","",100,GRP1,2,5287.32,722,X,X,01,GR01,2,P001,28,"",R001,B,X,1,208-824-1680,TRCHN001,"","",2.8,Courtney Black,01,EUR,"","","",X,809800,0003
REL1,ACT1,"","",X,X,B001,4796,8478384090,438,XMVW,20241225,fnelson,1,EXW,Aaronstad,01,X,"","","",A,888,"",1000000822,02,"","",100,GRP1,1,6605.64,994,X,X,01,GR01,4,P001,17,X,R001,B,X,4,+1-497-562-5186,TRCHN001,"",X,2.5,Michael Cox,01,USD,X,X,X,"",309619,0001
REL1,ACT1,X,X,"","",B001,3142,5964042548,493,UC9P,20251129,colin33,2,EXW,Millerburgh,02,"",X,X,"",C,890,"",1000001057,02,X,X,100,GRP1,2,5437.34,111,"",X,01,GR01,4,P001,27,X,R001,B,"",4,001-548-695-7933x75430,TRCHN001,X,X,2.4,Deborah Pope DDS,01,INR,X,"",X,X,130989,0003
REL1,ACT1,"","","","",B001,2710,4540848819,767,KQRA,20260202,james18,2,CIF,Bruceland,02,X,"","","",B,821,X,1000001140,02,"",X,100,GRP1,2,6417.02,836,"",X,01,GR01,6,P001,21,X,R001,A,"",1,(392)872-8731x60274,TRCHN001,"",X,1.2,Daniel Garcia,01,EUR,X,X,"",X,628494,0002
REL1,ACT1,X,"",X,X,B001,2628,5719550206,197,EG7V,20240402,craigbell,1,EXW,New Alyssa,01,X,"","",X,B,975,"",1000001251,02,"","",100,GRP1,2,2279.75,393,X,X,01,GR01,4,P001,18,"",R001,A,X,4,+1-914-605-8108x746,TRCHN001,"",X,1.3,Cody Vargas,01,EUR,X,"",X,X,213621,0001
REL1,ACT1,X,"",X,X,B001,7948,6299670333,888,MDFZ,20250625,tommy89,2,EXW,Joyton,01,"","","","",C,869,X,1000001287,02,"","",100,GRP1,2,1767.65,722,X,X,01,GR01,1,P001,5,X,R001,A,"",5,+1-603-354-4616x277,TRCHN001,"","",1.5,Ricardo Reed,01,EUR,X,X,X,"",318452,0003
REL1,ACT1,X,X,"",X,B001,9210,8878900204,957,4W5N,20250427,josephwiley,1,CIF,Dawsonton,02,X,"","",X,B,844,"",1000002394,01,X,"",100,GRP1,1,624.77,912,X,X,01,GR01,9,P001,4,X,R001,A,X,1,001-849-797-5356,TRCHN001,"",X,4.0,Wendy Pham,01,USD,"","",X,X,778715,0002
REL1,ACT1,X,X,"","",B001,3257,8483711546,203,3ZA0,20241226,jacob83,1,FOB,Blackstad,02,X,"",X,X,A,311,"",1000002550,02,"","",100,GRP1,2,4359.09,120,"","",01,GR01,5,P001,10,"",R001,A,"",6,001-586-659-2077x8286,TRCHN001,"",X,1.7,Kenneth White,01,EUR,X,X,X,X,893642,0002
REL1,ACT1,X,X,"","",B001,1763,4934376448,517,HF1K,20251007,moorealex,2,CIF,Garciaport,02,X,"",X,X,C,167,"",1000002650,01,"",X,100,GRP1,1,2446.29,387,X,"",01,GR01,2,P001,30,"",R001,A,X,2,(950)310-5859x21366,TRCHN001,"",X,4.1,Alyssa Meyer,01,INR,"","","","",150787,0002
REL1,ACT1,"","","",X,B001,6784,2267288403,464,DI09,20250520,nhenderson,1,EXW,West Philliphaven,01,"","","",X,A,697,"",1000002653,01,X,"",100,GRP1,2,4216.95,420,"","",01,GR01,2,P001,18,"",R001,B,"",3,(533)967-8421x040,TRCHN001,X,X,3.0,Mary Armstrong,01,INR,X,"",X,"",954230,0002
REL1,ACT1,"","",X,X,B001,8544,1256672673,187,E27Z,20250213,henrynancy,1,CIF,Stanleytown,01,"","","",X,A,759,"",1000002655,02,"","",100,GRP1,1,6464.51,427,"",X,01,GR01,3,P001,17,X,R001,A,"",6,(301)679-5096,TRCHN001,"",X,4.3,Katherine Bowman,01,USD,X,X,"",X,994465,0003
REL1,ACT1,"","","","",B001,2065,2594684524,494,7DTQ,20240727,tross,1,EXW,Lindatown,02,X,"",X,"",C,869,"",1000002781,01,"","",100,GRP1,2,2966.01,999,X,"",01,GR01,7,P001,8,X,R001,A,X,4,250-841-7082x31833,TRCHN001,X,"",3.0,Nicholas Fuentes,01,USD,"","",X,"",661116,0001
REL1,ACT1,X,"",X,X,B001,8804,7722650315,909,D3GE,20260113,ashley61,1,EXW,Deannabury,01,X,"","",X,C,840,"",1000002856,01,"","",100,GRP1,2,7439.77,669,"","",01,GR01,1,P001,1,X,R001,A,"",1,8278796679,TRCHN001,X,"",1.1,Amy Browning,01,EUR,X,X,"","",386889,0001
REL1,ACT1,X,X,"","",B001,3292,2425106353,819,FEL6,20250529,clee,1,CIF,Anthonychester,02,"","",X,X,C,136,X,1000003221,02,X,"",100,GRP1,2,4317.67,112,"",X,01,GR01,8,P001,17,"",R001,B,"",4,(589)607-4139x448,TRCHN001,"","",2.4,Shirley Ibarra,01,INR,"",X,"",X,590872,0002
REL1,ACT1,"","",X,"",B001,3671,3398451113,891,H31A,20241018,julie71,1,CIF,Lake Carol,02,X,X,X,X,B,527,"",1000003513,02,"",X,100,GRP1,2,2156.07,455,"","",01,GR01,9,P001,3,"",R001,B,X,1,495.432.9605,TRCHN001,"","",3.8,Jennifer Hall,01,EUR,"",X,"",X,948533,0001
REL1,ACT1,"","",X,"",B001,2320,4906701386,370,96K4,20251109,kevin01,1,FOB,South Carlos,01,"",X,X,X,A,188,X,1000003962,02,"",X,100,GRP1,2,1075.23,916,X,"",01,GR01,2,P001,27,"",R001,B,X,10,4987473244,TRCHN001,"","",1.5,Deanna Davis,01,EUR,"","","",X,139866,0003
REL1,ACT1,X,"","",X,B001,8524,1634160649,650,U943,20250829,tracywalsh,2,FOB,New Steven,02,"","",X,"",C,648,X,1000004109,02,X,X,100,GRP1,1,1871.2,489,X,"",01,GR01,9,P001,26,"",R001,A,"",8,627-960-3236,TRCHN001,"","",1.1,Deanna Franco,01,EUR,X,X,X,X,343873,0001
REL1,ACT1,X,"",X,X,B001,5330,6663112540,627,S7O4,20240720,adam76,2,FOB,West Paigehaven,01,X,"","","",C,634,X,1000004387,02,"",X,100,GRP1,1,6656.58,359,X,"",01,GR01,3,P001,25,X,R001,B,X,2,001-777-730-8291x99365,TRCHN001,X,X,3.1,Andrea Young,01,USD,"",X,"",X,708844,0002
REL1,ACT1,"","",X,X,B001,5955,6738111767,888,356W,20260205,heathernelson,2,EXW,Parkerside,02,"","",X,"",B,603,"",1000004497,02,"",X,100,GRP1,2,856.51,647,X,"",01,GR01,1,P001,14,X,R001,A,"",2,+1-715-484-1738x12461,TRCHN001,"","",3.9,Brandy Baker,01,INR,X,"","",X,202252,0003
REL1,ACT1,X,X,"","",B001,8594,2104729151,456,HBTT,20250703,ruben44,2,EXW,Davischester,02,"",X,"","",A,944,X,1000004652,02,X,X,100,GRP1,1,6994.91,324,X,"",01,GR01,6,P001,26,"",R001,A,"",8,318-503-9562,TRCHN001,"","",4.5,David Holland,01,USD,"","",X,X,460194,0003
REL1,ACT1,"",X,"",X,B001,4186,4371546762,604,0DPJ,20251013,seansampson,1,FOB,East Dylanshire,01,X,"","","",A,962,X,1000004670,02,X,X,100,GRP1,2,9348.56,556,"",X,01,GR01,4,P001,23,X,R001,A,"",3,238.543.4982x1509,TRCHN001,X,"",1.9,Joshua Petersen,01,EUR,X,"","",X,768971,0003
REL1,ACT1,"",X,"","",B001,1617,2721462096,324,LL8S,20240922,leevanessa,1,EXW,New Seanton,01,"",X,"",X,C,951,X,1000004724,01,X,X,100,GRP1,2,4492.98,943,"",X,01,GR01,2,P001,23,X,R001,A,X,1,910.679.3631,TRCHN001,X,X,4.5,Curtis Andrews,01,INR,X,"",X,X,729690,0003
REL1,ACT1,X,X,X,X,B001,2438,6019459088,560,M0TM,20251012,jonathancline,2,EXW,Rhondahaven,02,X,"","",X,A,166,"",1000005025,02,X,"",100,GRP1,1,455.1,942,X,X,01,GR01,2,P001,29,"",R001,B,X,10,327-775-9963x523,TRCHN001,"",X,4.9,Benjamin Gilbert,01,INR,X,"","",X,413190,0001
REL1,ACT1,"","","",X,B001,9956,7957049691,953,7R3O,20250804,tmorris,1,EXW,Dominicmouth,02,"",X,X,X,B,727,"",1000005165,02,X,X,100,GRP1,2,7713.03,771,X,X,01,GR01,2,P001,16,"",R001,A,"",3,266-865-0527,TRCHN001,"",X,3.3,Paige Collins,01,EUR,X,"",X,X,870470,0003
REL1,ACT1,"",X,"",X,B001,5399,1406454140,972,44WL,20240511,nicholasarnold,1,EXW,Josephview,02,X,X,"","",B,404,"",1000005450,01,X,X,100,GRP1,2,5797.31,183,"","",01,GR01,1,P001,30,"",R001,A,X,2,545.702.8361,TRCHN001,"","",2.8,Leah Price,01,EUR,"","",X,"",410894,0003
REL1,ACT1,X,"","","",B001,5193,1318965644,292,3TN6,20250105,jeffrey78,1,EXW,South Dominicmouth,01,X,"",X,X,C,986,X,1000006360,02,"","",100,GRP1,1,8869.42,520,X,X,01,GR01,4,P001,16,"",R001,A,"",9,621.925.4919,TRCHN001,X,"",1.1,Jeanne Bennett,01,EUR,"","","","",803374,0003
REL1,ACT1,X,X,"","",B001,1701,4926107104,169,IH6S,20250726,laura45,1,FOB,Port William,01,"",X,X,X,C,479,X,1000000061,01,"","",100,GRP1,1,3641.63,123,X,"",01,GR01,8,P001,22,"",R001,B,"",5,(332)399-8307,TRCHN001,"",X,3.1,Amy Henry,01,INR,"",X,X,"",786854,0003
REL1,ACT1,"",X,"",X,B001,5404,7384096306,146,ODHD,20241117,kimberlybrown,1,CIF,Robertsmouth,02,"",X,"","",B,863,X,1000000316,01,X,X,100,GRP1,2,8137.3,145,"","",01,GR01,8,P001,24,X,R001,B,X,5,796.207.7261x43561,TRCHN001,X,"",2.5,Jermaine Brooks,01,USD,X,X,"",X,717238,0003
REL1,ACT1,"","","",X,B001,9837,7354748356,449,0E3P,20241130,valdeznicole,2,FOB,North Paul,01,"",X,"","",B,702,X,1000000360,01,X,X,100,GRP1,2,2943.03,416,X,X,01,GR01,1,P001,23,X,R001,A,X,4,600-929-0033,TRCHN001,"",X,3.2,Adam Green,01,INR,X,"","",X,332669,0003
REL1,ACT1,X,"","","",B001,7801,7984139630,306,DB2U,20250730,sheltonpatrick,2,FOB,Pittsburgh,01,X,"",X,X,A,543,"",1000000884,01,"",X,100,GRP1,1,2381.18,302,"","",01,GR01,6,P001,20,X,R001,A,X,10,727.838.6965,TRCHN001,"",X,3.1,Tammy Coleman,01,USD,X,X,"",X,269731,0003
REL1,ACT1,X,X,"",X,B001,6781,1459595787,564,372V,20250430,snyderdouglas,1,FOB,Julieland,02,X,"",X,"",C,166,X,1000000912,01,"","",100,GRP1,2,5928.21,761,"","",01,GR01,9,P001,8,X,R001,A,"",1,793.915.5552,TRCHN001,"","",4.1,Jamie Hernandez,01,USD,X,"","",X,949285,0002
REL1,ACT1,X,"","",X,B001,9355,7598537116,527,E4N2,20250715,sanchezjohn,1,EXW,Lake Hannah,02,X,X,"",X,C,490,X,1000000933,02,"","",100,GRP1,2,9889.12,912,X,"",01,GR01,4,P001,20,"",R001,A,X,4,7652968539,TRCHN001,X,X,4.9,Terry Johnson,01,EUR,X,X,X,X,155861,0003
REL1,ACT1,X,X,X,X,B001,3515,1872422916,448,JCAT,20251228,umcdonald,2,EXW,Lake Dustin,02,"","",X,X,B,287,X,1000001070,02,"","",100,GRP1,2,3126.05,202,"","",01,GR01,1,P001,20,"",R001,B,"",2,001-393-980-7525,TRCHN001,"","",2.7,Tami Chandler,01,INR,X,"","","",659974,0001
REL1,ACT1,"","",X,X,B001,1365,2362695245,797,K26G,20240627,littletammy,1,CIF,Reillyfurt,02,X,"",X,X,C,329,"",1000001101,02,X,X,100,GRP1,1,6453.19,470,"",X,01,GR01,7,P001,22,"",R001,B,"",3,+1-439-459-6724x379,TRCHN001,"",X,4.6,Alex Weaver,01,EUR,X,"",X,X,124293,0001
REL1,ACT1,X,"","","",B001,9332,1104773902,942,YRSZ,20250424,hilllori,1,CIF,Scottborough,01,X,X,"","",A,510,X,1000001353,02,X,X,100,GRP1,2,1740.79,235,X,"",01,GR01,4,P001,1,"",R001,B,"",8,8102798285,TRCHN001,X,"",3.6,Chase Smith,01,EUR,X,X,"",X,480337,0002
REL1,ACT1,"","",X,"",B001,1255,9951199142,998,LRIO,20251015,bgonzales,1,FOB,Davidsonshire,02,X,"",X,X,B,940,X,1000001432,02,"","",100,GRP1,1,9227.02,367,X,"",01,GR01,5,P001,24,"",R001,B,X,8,+1-645-750-3195,TRCHN001,"",X,3.6,Rhonda Davis,01,INR,"",X,"","",338459,0003
