Customer ID,Market,Product ID,Material,Market Segment,Market Segment Owner,Remaining Shelf Life,Lead Time Days,Customs Status
GB,GB,MAT_100304,MAT_100304,Partner,Deborah Johnson,33,12,Pending
APAC_REG,APAC_REG,MAT_100867,MAT_100867,Incyte,Suzanne Boyd,6,5,Cleared
LATAM_REG,LATAM_REG,MAT_100337,MAT_100337,Incyte,David Johnson,30,40,Cleared
CN,CN,MAT_100320,MAT_100320,Partner,Amber Walton,9,36,Cleared
APAC_REG,APAC_REG,MAT_100905,MAT_100905,Affiliate,Paige Warren,16,38,Pending
LATAM_REG,LATAM_REG,MAT_100830,MAT_100830,Affiliate,Kimberly Craig,33,29,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100872,MAT_100872,Direct Distribution,Anthony Rivera,10,34,Cleared
FR,FR,MAT_100888,MAT_100888,Direct Distribution,Sharon Johnson,19,28,Pending
DE,DE,MAT_100199,MAT_100199,Affiliate,Chloe Morgan,33,10,Pending
CH,CH,MAT_100595,MAT_100595,Incyte,Jane Townsend,29,40,Cleared
IT,IT,MAT_100581,MAT_100581,Incyte,Tiffany Weber,11,13,Exempt
IT,IT,MAT_100992,MAT_100992,Partner,Andrew Wells,23,34,Pending
APAC_REG,APAC_REG,MAT_100997,MAT_100997,Direct Distribution,Mark Juarez,30,7,Pending
BR,BR,MAT_100961,MAT_100961,Incyte,Michael Oneill,10,43,Pending
EMEA_REG,EMEA_REG,MAT_100106,MAT_100106,Incyte,Alyssa Sellers,11,10,Pending
US,US,MAT_100811,MAT_100811,Direct Distribution,Scott Serrano,33,10,Cleared
CA,CA,MAT_100603,MAT_100603,Incyte,Debra Deleon,9,39,Cleared
GB,GB,MAT_100550,MAT_100550,Affiliate,Scott Farmer,9,15,Exempt
SG,SG,MAT_100469,MAT_100469,Partner,Christopher Hodge,34,29,Pending
AU,AU,MAT_100945,MAT_100945,Incyte,Deborah Klein,32,8,Pending
AMER_REG,AMER_REG,MAT_100393,MAT_100393,Incyte,Michelle Warner,10,40,Exempt
GB,GB,MAT_100769,MAT_100769,Affiliate,Mr. Barry Rivera Jr.,12,6,Exempt
ES,ES,MAT_100590,MAT_100590,Direct Distribution,Patricia Williams,24,16,Cleared
AMER_REG,AMER_REG,MAT_100915,MAT_100915,Partner,Roger Kelly,7,35,Cleared
SG,SG,MAT_100979,MAT_100979,Direct Distribution,Joseph Sullivan,23,42,Pending
GB,GB,MAT_100669,MAT_100669,Partner,Anna Barnett,6,25,Pending
CH,CH,MAT_100654,MAT_100654,Direct Distribution,Lori Goodman,20,12,Cleared
CH,CH,MAT_100596,MAT_100596,Affiliate,Crystal Hatfield,9,34,Cleared
FR,FR,MAT_100119,MAT_100119,Direct Distribution,Lauren Luna,13,7,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100720,MAT_100720,Partner,Carmen Bridges,33,13,Exempt
AMER_REG,AMER_REG,MAT_100521,MAT_100521,Incyte,Christopher Hughes,8,36,Exempt
SG,SG,MAT_100917,MAT_100917,Partner,Danny Nguyen,30,44,Cleared
IT,IT,MAT_100588,MAT_100588,Affiliate,Brian Johnson,25,21,Cleared
US,US,MAT_100914,MAT_100914,Direct Distribution,Brandy Miller,24,42,Exempt
US,US,MAT_100007,MAT_100007,Incyte,Christopher Thomas,19,25,Cleared
CN,CN,MAT_100197,MAT_100197,Incyte,Ashley Ellis,12,41,Pending
LATAM_REG,LATAM_REG,MAT_100423,MAT_100423,Direct Distribution,George Reyes,19,12,Exempt
JP,JP,MAT_100108,MAT_100108,Direct Distribution,Jesse Carlson,26,40,Cleared
AMER_REG,AMER_REG,MAT_100293,MAT_100293,Incyte,Anthony Mercado DVM,26,43,Exempt
BR,BR,MAT_100090,MAT_100090,Partner,Jean Galloway,19,32,Exempt
CH,CH,MAT_100499,MAT_100499,Partner,Sandra Diaz,22,27,Pending
EMEA_REG,EMEA_REG,MAT_100124,MAT_100124,Direct Distribution,Mr. Christopher Turner,7,13,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100562,MAT_100562,Affiliate,Ruth Flores,33,16,Pending
IT,IT,MAT_100996,MAT_100996,Incyte,Karen Acosta,23,33,Cleared
CH,CH,MAT_100793,MAT_100793,Affiliate,Michael George,9,15,Exempt
EMEA_REG,EMEA_REG,MAT_100629,MAT_100629,Partner,Melinda Fowler,19,2,Exempt
DE,DE,MAT_100439,MAT_100439,Incyte,Richard Swanson,31,36,Exempt
AU,AU,MAT_100923,MAT_100923,Partner,Mark Foster,25,41,Cleared
CA,CA,MAT_100451,MAT_100451,Partner,Christopher Bryant,24,21,Cleared
FR,FR,MAT_100473,MAT_100473,Incyte,Alexandra Krueger,32,23,Exempt
DE,DE,MAT_100352,MAT_100352,Affiliate,Alexander Wright,32,37,Exempt
NL,NL,MAT_100796,MAT_100796,Partner,Erica Faulkner,27,29,Cleared
GB,GB,MAT_100475,MAT_100475,Affiliate,Benjamin Bishop,7,28,Cleared
DE,DE,MAT_100200,MAT_100200,Direct Distribution,Brianna Wagner,15,10,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100157,MAT_100157,Direct Distribution,Laura Collins,34,30,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100448,MAT_100448,Direct Distribution,Julie Smith,31,4,Cleared
CA,CA,MAT_100691,MAT_100691,Incyte,Alicia Tucker,7,19,Exempt
EMEA_REG,EMEA_REG,MAT_100014,MAT_100014,Partner,Kristi Jenkins,15,25,Exempt
NL,NL,MAT_100242,MAT_100242,Affiliate,Arthur Coleman,24,28,Pending
AU,AU,MAT_100774,MAT_100774,Partner,Shelby Juarez,25,26,Pending
IT,IT,MAT_100902,MAT_100902,Incyte,Anthony James,14,19,Exempt
DE,DE,MAT_100421,MAT_100421,Partner,Tiffany Nelson,13,5,Pending
GB,GB,MAT_100317,MAT_100317,Direct Distribution,Janet Roberts,12,24,Exempt
CH,CH,MAT_100387,MAT_100387,Partner,Brenda Arellano,33,15,Pending
IT,IT,MAT_100050,MAT_100050,Incyte,Cory Williams,33,12,Exempt
FR,FR,MAT_100126,MAT_100126,Direct Distribution,Sharon Barton,27,5,Pending
BR,BR,MAT_100846,MAT_100846,Incyte,Shaun Navarro,21,22,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100378,MAT_100378,Partner,Kimberly Garrett MD,8,16,Pending
GB,GB,MAT_100531,MAT_100531,Incyte,Tyler Myers,15,18,Cleared
CN,CN,MAT_100652,MAT_100652,Affiliate,Christopher Levy,8,14,Cleared
US,US,MAT_100795,MAT_100795,Partner,John Cohen,13,15,Cleared
NL,NL,MAT_100528,MAT_100528,Incyte,Margaret Porter,18,26,Exempt
CH,CH,MAT_100433,MAT_100433,Direct Distribution,Tyler Campbell,17,40,Exempt
LATAM_REG,LATAM_REG,MAT_100097,MAT_100097,Affiliate,Aaron Hill,27,12,Pending
EMEA_REG,EMEA_REG,MAT_100656,MAT_100656,Direct Distribution,Tammy Greene,27,19,Exempt
DE,DE,MAT_100923,MAT_100923,Partner,Debra Gonzalez,33,26,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100784,MAT_100784,Affiliate,Dr. Angela Mitchell,32,22,Cleared
FR,FR,MAT_100896,MAT_100896,Affiliate,Judy Henry,18,9,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100827,MAT_100827,Direct Distribution,Karen Johnson,13,24,Cleared
AMER_REG,AMER_REG,MAT_100698,MAT_100698,Incyte,Stephanie Gaines,10,24,Exempt
JP,JP,MAT_100898,MAT_100898,Affiliate,James Hunt,30,7,Pending
APAC_REG,APAC_REG,MAT_100096,MAT_100096,Affiliate,James Allen,15,31,Exempt
IT,IT,MAT_100460,MAT_100460,Partner,Kimberly Davis,6,19,Pending
GB,GB,MAT_100852,MAT_100852,Incyte,Curtis Harris,33,11,Cleared
SG,SG,MAT_100811,MAT_100811,Incyte,Brandon Bell,17,31,Pending
GB,GB,MAT_100313,MAT_100313,Partner,Mary Russell,27,10,Cleared
LATAM_REG,LATAM_REG,MAT_100078,MAT_100078,Partner,Stephen Fields,12,33,Exempt
JP,JP,MAT_100418,MAT_100418,Direct Distribution,Richard Hawkins,30,41,Cleared
CN,CN,MAT_100787,MAT_100787,Affiliate,Elijah Henry,35,33,Exempt
CA,CA,MAT_100738,MAT_100738,Incyte,Selena King,18,12,Pending
JP,JP,MAT_100649,MAT_100649,Affiliate,Alan Coleman,14,44,Pending
BR,BR,MAT_100077,MAT_100077,Direct Distribution,Sheila Ramirez,22,35,Cleared
CN,CN,MAT_100901,MAT_100901,Partner,Donna Ellis,19,40,Cleared
JP,JP,MAT_100410,MAT_100410,Direct Distribution,Aaron Wilson,7,37,Pending
EMEA_REG,EMEA_REG,MAT_100063,MAT_100063,Affiliate,Carrie Kim,29,39,Exempt
IT,IT,MAT_100409,MAT_100409,Incyte,Penny Baker,19,8,Cleared
BR,BR,MAT_100835,MAT_100835,Partner,Robert Maldonado,8,45,Cleared
JP,JP,MAT_100831,MAT_100831,Incyte,Stefanie Johns,19,33,Cleared
NL,NL,MAT_100315,MAT_100315,Direct Distribution,Kelly Mcdonald,11,45,Pending
US,US,MAT_100552,MAT_100552,Affiliate,Morgan Baker,23,4,Cleared
CA,CA,MAT_100748,MAT_100748,Incyte,Steven Johnson,11,45,Cleared
EMEA_REG,EMEA_REG,MAT_100187,MAT_100187,Incyte,Raymond Ramos,12,25,Pending
FR,FR,MAT_100667,MAT_100667,Incyte,Nathan Salazar,19,2,Exempt
GB,GB,MAT_100632,MAT_100632,Incyte,Robert Buchanan,24,11,Exempt
CA,CA,MAT_100275,MAT_100275,Incyte,Justin Skinner,26,37,Exempt
BR,BR,MAT_100316,MAT_100316,Incyte,Christopher Benton,14,17,Cleared
BR,BR,MAT_100313,MAT_100313,Partner,Tiffany Walker,22,42,Cleared
EMEA_REG,EMEA_REG,MAT_100346,MAT_100346,Partner,William Montgomery,25,35,Cleared
GB,GB,MAT_100547,MAT_100547,Incyte,Denise Brewer,21,33,Exempt
SG,SG,MAT_100187,MAT_100187,Incyte,Dustin Moore,14,15,Exempt
CA,CA,MAT_100243,MAT_100243,Partner,Daniel Becker,7,24,Exempt
FR,FR,MAT_100699,MAT_100699,Affiliate,Kathleen Alvarez,6,45,Pending
NL,NL,MAT_100980,MAT_100980,Affiliate,Rebecca Velez,15,39,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100010,MAT_100010,Partner,David Lopez,10,33,Exempt
IT,IT,MAT_100815,MAT_100815,Affiliate,Jeremiah Brown,9,13,Exempt
APAC_REG,APAC_REG,MAT_100637,MAT_100637,Incyte,Lauren Floyd,35,21,Cleared
DE,DE,MAT_100628,MAT_100628,Incyte,Angel Spencer,13,40,Cleared
SG,SG,MAT_100052,MAT_100052,Direct Distribution,David Freeman,32,40,Cleared
US,US,MAT_100615,MAT_100615,Direct Distribution,Matthew Lopez DVM,24,37,Pending
DE,DE,MAT_100440,MAT_100440,Partner,Ashley Ortiz,31,38,Exempt
EMEA_REG,EMEA_REG,MAT_100678,MAT_100678,Affiliate,Justin Reed,23,34,Cleared
CN,CN,MAT_100284,MAT_100284,Affiliate,Brian Chan,30,7,Exempt
GB,GB,MAT_100994,MAT_100994,Affiliate,Mr. Douglas Velazquez,34,33,Cleared
EMEA_REG,EMEA_REG,MAT_100879,MAT_100879,Partner,Joshua Richardson,19,24,Pending
EMEA_REG,EMEA_REG,MAT_100024,MAT_100024,Direct Distribution,Kendra Arroyo,30,10,Exempt
IT,IT,MAT_100518,MAT_100518,Partner,Donna Miller,8,9,Cleared
LATAM_REG,LATAM_REG,MAT_100713,MAT_100713,Incyte,Christopher Hull III,22,15,Cleared
NL,NL,MAT_100875,MAT_100875,Partner,Gerald Romero,36,28,Cleared
CN,CN,MAT_100017,MAT_100017,Incyte,Howard Carter,23,22,Exempt
DE,DE,MAT_100635,MAT_100635,Affiliate,Jacqueline Martin,6,6,Exempt
DE,DE,MAT_100085,MAT_100085,Direct Distribution,David White,25,23,Pending
CA,CA,MAT_100070,MAT_100070,Incyte,Jasmine Estrada,29,25,Pending
JP,JP,MAT_100157,MAT_100157,Direct Distribution,Shannon Mcdaniel,14,2,Cleared
ES,ES,MAT_100713,MAT_100713,Partner,Ethan Farmer,8,24,Cleared
IT,IT,MAT_100655,MAT_100655,Affiliate,Ashley Hudson,26,13,Exempt
CH,CH,MAT_100724,MAT_100724,Affiliate,Krista Hernandez,10,27,Exempt
CN,CN,MAT_100164,MAT_100164,Partner,Brian Shaw,6,17,Cleared
APAC_REG,APAC_REG,MAT_100665,MAT_100665,Incyte,Steven Lewis,32,22,Exempt
LATAM_REG,LATAM_REG,MAT_100556,MAT_100556,Direct Distribution,Deborah Phillips,35,27,Pending
IN,IN,MAT_100508,MAT_100508,Partner,Alexander Lopez,16,12,Pending
APAC_REG,APAC_REG,MAT_100866,MAT_100866,Incyte,Phillip Torres,6,32,Exempt
BR,BR,MAT_100548,MAT_100548,Incyte,Melissa Fowler,22,18,Cleared
JP,JP,MAT_100789,MAT_100789,Partner,Joshua Martin,12,32,Pending
CH,CH,MAT_100315,MAT_100315,Incyte,Michele Davis,9,35,Pending
CH,CH,MAT_100084,MAT_100084,Partner,Benjamin Finley,15,2,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100028,MAT_100028,Affiliate,Jason Reyes,26,2,Cleared
NL,NL,MAT_100595,MAT_100595,Partner,Aaron Bridges,10,30,Cleared
CA,CA,MAT_100641,MAT_100641,Direct Distribution,Kathryn Norman,18,28,Cleared
SG,SG,MAT_100843,MAT_100843,Affiliate,Tina Mullins,33,25,Cleared
LATAM_REG,LATAM_REG,MAT_100347,MAT_100347,Incyte,Lisa Carpenter,28,18,Pending
AMER_REG,AMER_REG,MAT_100858,MAT_100858,Direct Distribution,Maurice Ramirez,16,16,Exempt
GB,GB,MAT_100682,MAT_100682,Affiliate,Nicholas Blanchard,18,19,Pending
NL,NL,MAT_100859,MAT_100859,Direct Distribution,Mrs. Sara Nguyen MD,6,35,Exempt
AU,AU,MAT_100578,MAT_100578,Affiliate,James Carter,32,18,Exempt
GB,GB,MAT_100455,MAT_100455,Direct Distribution,Adam Morris,8,7,Exempt
FR,FR,MAT_100394,MAT_100394,Partner,Thomas Nelson,35,42,Pending
CA,CA,MAT_100121,MAT_100121,Affiliate,Natasha Turner,28,10,Exempt
AMER_REG,AMER_REG,MAT_100650,MAT_100650,Direct Distribution,Victoria Zuniga,15,34,Exempt
IN,IN,MAT_100082,MAT_100082,Affiliate,Joseph Coleman,20,26,Exempt
JP,JP,MAT_100924,MAT_100924,Affiliate,Jim Campbell,24,18,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100566,MAT_100566,Incyte,Robin Fitzpatrick,36,40,Pending
CN,CN,MAT_100455,MAT_100455,Direct Distribution,Christopher Hayes,22,25,Cleared
CA,CA,MAT_100945,MAT_100945,Direct Distribution,Ricky Fritz,33,27,Exempt
AU,AU,MAT_100978,MAT_100978,Affiliate,Michael Fry,6,19,Cleared
APAC_REG,APAC_REG,MAT_100709,MAT_100709,Partner,Ms. Alison Martin,33,18,Exempt
GB,GB,MAT_100749,MAT_100749,Incyte,Gregory Butler Jr.,10,10,Pending
FR,FR,MAT_100945,MAT_100945,Partner,Adam Smith,17,31,Pending
IT,IT,MAT_100353,MAT_100353,Partner,Benjamin Hughes,10,23,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100225,MAT_100225,Partner,John Benton,34,5,Exempt
CN,CN,MAT_100853,MAT_100853,Partner,Jordan Stevens,25,17,Exempt
IT,IT,MAT_100463,MAT_100463,Affiliate,Jessica Mitchell,27,31,Pending
SG,SG,MAT_100732,MAT_100732,Incyte,Adrian Thomas,26,45,Pending
JP,JP,MAT_100425,MAT_100425,Incyte,Tyler Stone,30,40,Exempt
EMEA_REG,EMEA_REG,MAT_100704,MAT_100704,Affiliate,Wayne Ellis,13,12,Cleared
SG,SG,MAT_100915,MAT_100915,Incyte,Katherine Haas,8,27,Exempt
IT,IT,MAT_100935,MAT_100935,Direct Distribution,Lori Adams,25,27,Exempt
JP,JP,MAT_100917,MAT_100917,Direct Distribution,Daryl Barnes,23,43,Pending
EMEA_REG,EMEA_REG,MAT_100412,MAT_100412,Incyte,Christina Wolfe,11,14,Exempt
EMEA_REG,EMEA_REG,MAT_100533,MAT_100533,Direct Distribution,Kristina Tucker,17,2,Exempt
LATAM_REG,LATAM_REG,MAT_100982,MAT_100982,Direct Distribution,Samantha Carter,16,3,Pending
US,US,MAT_100120,MAT_100120,Affiliate,Justin Mooney,21,10,Cleared
ES,ES,MAT_100650,MAT_100650,Incyte,Raymond Marsh,27,43,Exempt
IN,IN,MAT_100777,MAT_100777,Direct Distribution,Juan Butler,24,2,Cleared
CA,CA,MAT_100827,MAT_100827,Partner,Anna King,34,23,Pending
DE,DE,MAT_100715,MAT_100715,Incyte,Russell Williams,17,38,Pending
AU,AU,MAT_100637,MAT_100637,Direct Distribution,Katrina Bowman,32,13,Cleared
GB,GB,MAT_100914,MAT_100914,Affiliate,Robert Bailey,14,25,Exempt
SG,SG,MAT_100949,MAT_100949,Direct Distribution,Joel Khan,32,39,Exempt
IN,IN,MAT_100049,MAT_100049,Incyte,Monica Weaver,17,24,Pending
APAC_REG,APAC_REG,MAT_100317,MAT_100317,Direct Distribution,Crystal Young,31,28,Exempt
LATAM_REG,LATAM_REG,MAT_100322,MAT_100322,Affiliate,Regina Smith,36,22,Exempt
CA,CA,MAT_100500,MAT_100500,Affiliate,Cindy Johnson,20,7,Exempt
BR,BR,MAT_100061,MAT_100061,Incyte,Adam Mcconnell,21,19,Pending
IN,IN,MAT_100750,MAT_100750,Direct Distribution,Nathan Duncan,8,7,Pending
CH,CH,MAT_100781,MAT_100781,Affiliate,Joann Roberts,27,26,Exempt
IT,IT,MAT_100960,MAT_100960,Incyte,Kathleen Francis,23,7,Exempt
IT,IT,MAT_100983,MAT_100983,Affiliate,Wayne Huff,21,27,Cleared
AMER_REG,AMER_REG,MAT_100963,MAT_100963,Incyte,Patricia Hicks DDS,7,21,Cleared
SG,SG,MAT_100908,MAT_100908,Direct Distribution,Martin Marshall,21,4,Exempt
APAC_REG,APAC_REG,MAT_100366,MAT_100366,Partner,Alison Wright,16,22,Cleared
IN,IN,MAT_100328,MAT_100328,Affiliate,Robert Alvarado,22,10,Cleared
LATAM_REG,LATAM_REG,MAT_100681,MAT_100681,Incyte,Adam Mason,10,28,Exempt
CN,CN,MAT_100925,MAT_100925,Affiliate,Dana Carroll,12,13,Cleared
EMEA_REG,EMEA_REG,MAT_100610,MAT_100610,Partner,Robert Carney,25,43,Pending
NL,NL,MAT_100667,MAT_100667,Partner,Barbara Jenkins,9,31,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100929,MAT_100929,Direct Distribution,Angela Perez,31,17,Pending
FR,FR,MAT_100410,MAT_100410,Affiliate,Lisa Reid,29,34,Exempt
CN,CN,MAT_100854,MAT_100854,Affiliate,Phillip Collins,34,43,Cleared
ES,ES,MAT_100539,MAT_100539,Affiliate,John Daniel,34,35,Pending
CN,CN,MAT_100612,MAT_100612,Partner,Alison Elliott,17,8,Exempt
BR,BR,MAT_100295,MAT_100295,Partner,Mr. Daniel Hart,35,25,Exempt
IN,IN,MAT_100447,MAT_100447,Direct Distribution,Mrs. Destiny Williams,22,21,Exempt
APAC_REG,APAC_REG,MAT_100699,MAT_100699,Incyte,Vanessa Ballard,10,24,Exempt
EMEA_REG,EMEA_REG,MAT_100444,MAT_100444,Direct Distribution,Dr. Ronnie Roy,29,33,Pending
AU,AU,MAT_100122,MAT_100122,Direct Distribution,Debbie Hughes,6,23,Pending
CN,CN,MAT_100105,MAT_100105,Direct Distribution,Carol Howard,20,23,Pending
CN,CN,MAT_100010,MAT_100010,Direct Distribution,Caitlin Miller,11,8,Pending
EMEA_REG,EMEA_REG,MAT_100179,MAT_100179,Incyte,Eric Callahan,18,26,Exempt
JP,JP,MAT_100791,MAT_100791,Incyte,Rose Roberts,23,34,Pending
ES,ES,MAT_100220,MAT_100220,Incyte,Jamie Jackson,31,10,Cleared
BR,BR,MAT_100821,MAT_100821,Incyte,Cynthia Reed,30,42,Exempt
FR,FR,MAT_100008,MAT_100008,Affiliate,Adam Hunt,24,42,Cleared
BR,BR,MAT_100742,MAT_100742,Direct Distribution,Kimberly Lee,11,25,Cleared
CH,CH,MAT_100564,MAT_100564,Direct Distribution,Laura Cooper,9,11,Exempt
US,US,MAT_100858,MAT_100858,Direct Distribution,Jennifer Robinson,7,29,Cleared
IN,IN,MAT_100533,MAT_100533,Partner,Johnny Miller,16,23,Exempt
GLOBAL_CORP,GLOBAL_CORP,MAT_100975,MAT_100975,Partner,Garrett Riley,8,33,Exempt
CA,CA,MAT_100274,MAT_100274,Partner,Joseph Bradford,17,27,Exempt
NL,NL,MAT_100881,MAT_100881,Direct Distribution,Nicholas Garcia,29,10,Exempt
DE,DE,MAT_100102,MAT_100102,Direct Distribution,Hayley Harrington,27,31,Cleared
SG,SG,MAT_100159,MAT_100159,Direct Distribution,Brian Arnold,12,18,Cleared
IT,IT,MAT_100401,MAT_100401,Affiliate,Alexander Roth,15,45,Exempt
FR,FR,MAT_100316,MAT_100316,Incyte,Sonia Ewing,9,5,Exempt
APAC_REG,APAC_REG,MAT_100951,MAT_100951,Incyte,Ian Meyer,15,4,Pending
LATAM_REG,LATAM_REG,MAT_100603,MAT_100603,Incyte,Sherry Cline DVM,33,27,Exempt
EMEA_REG,EMEA_REG,MAT_100275,MAT_100275,Affiliate,Audrey Bell,25,31,Cleared
FR,FR,MAT_100702,MAT_100702,Partner,Cynthia Rogers,29,41,Exempt
CN,CN,MAT_100432,MAT_100432,Partner,Laura Maldonado,11,7,Cleared
AU,AU,MAT_100105,MAT_100105,Direct Distribution,Cassie Foster,27,39,Pending
CA,CA,MAT_100133,MAT_100133,Direct Distribution,Kaitlin Cannon,6,29,Exempt
GB,GB,MAT_100094,MAT_100094,Affiliate,Allison Sherman,24,30,Cleared
US,US,MAT_100003,MAT_100003,Direct Distribution,Brian Montgomery,32,23,Pending
EMEA_REG,EMEA_REG,MAT_100286,MAT_100286,Partner,Joseph Huffman,33,11,Cleared
GB,GB,MAT_100292,MAT_100292,Partner,Donna Berg,34,5,Cleared
DE,DE,MAT_100168,MAT_100168,Incyte,Mark Clay,26,45,Cleared
GLOBAL_CORP,GLOBAL_CORP,MAT_100478,MAT_100478,Incyte,Morgan Bush,14,18,Cleared
IN,IN,MAT_100035,MAT_100035,Partner,Monica Johnson,20,8,Exempt
ES,ES,MAT_100182,MAT_100182,Direct Distribution,Matthew Boyd,19,12,Cleared
APAC_REG,APAC_REG,MAT_100365,MAT_100365,Affiliate,Heidi Ortega,26,33,Cleared
FR,FR,MAT_100602,MAT_100602,Partner,Aaron Rodriguez,12,40,Cleared
LATAM_REG,LATAM_REG,MAT_100570,MAT_100570,Direct Distribution,Brian Wallace,28,28,Cleared
CN,CN,MAT_100691,MAT_100691,Incyte,Valerie Alexander,17,6,Pending
GB,GB,MAT_100021,MAT_100021,Partner,Casey Nichols,29,29,Exempt
CA,CA,MAT_100231,MAT_100231,Partner,Michael Becker,19,21,Cleared
GB,GB,MAT_100138,MAT_100138,Partner,Diana Lloyd,23,11,Cleared
IN,IN,MAT_100620,MAT_100620,Partner,Marco Williams MD,27,31,Cleared
IT,IT,MAT_100043,MAT_100043,Partner,Angela Silva,10,24,Exempt
SG,SG,MAT_100521,MAT_100521,Partner,Jose Johnson,11,42,Pending
LATAM_REG,LATAM_REG,MAT_100355,MAT_100355,Affiliate,Jessica Edwards,35,8,Cleared
DE,DE,MAT_100240,MAT_100240,Incyte,Dorothy Taylor,8,4,Exempt
NL,NL,MAT_100365,MAT_100365,Affiliate,Christopher Taylor,18,19,Cleared
SG,SG,MAT_100305,MAT_100305,Affiliate,Brett Salas,34,35,Cleared
DE,DE,MAT_100298,MAT_100298,Incyte,Michaela Durham,18,44,Cleared
DE,DE,MAT_100437,MAT_100437,Affiliate,Lisa Robinson,29,31,Pending
BR,BR,MAT_100680,MAT_100680,Affiliate,Robin Harris,24,34,Cleared
EMEA_REG,EMEA_REG,MAT_100448,MAT_100448,Partner,Colleen Morris,22,25,Cleared
FR,FR,MAT_100952,MAT_100952,Affiliate,Thomas Johnson,6,26,Cleared
LATAM_REG,LATAM_REG,MAT_100759,MAT_100759,Affiliate,Bradley Moreno,11,20,Exempt
IT,IT,MAT_100865,MAT_100865,Affiliate,Diane Mitchell,10,19,Exempt
BR,BR,MAT_100319,MAT_100319,Partner,Samantha Perez,31,35,Exempt
IN,IN,MAT_100310,MAT_100310,Affiliate,Kelly Luna,34,20,Pending
AU,AU,MAT_100896,MAT_100896,Direct Distribution,Pamela Dunn,36,32,Exempt
CH,CH,MAT_100421,MAT_100421,Direct Distribution,Lance Tucker,28,22,Pending
APAC_REG,APAC_REG,MAT_100575,MAT_100575,Affiliate,Christian Johnston,15,45,Cleared
AU,AU,MAT_100526,MAT_100526,Affiliate,Cheryl Benson,20,24,Pending
ES,ES,MAT_100270,MAT_100270,Direct Distribution,Courtney Reyes,30,44,Cleared
EMEA_REG,EMEA_REG,MAT_100223,MAT_100223,Affiliate,Carl Ferguson,33,28,Pending
IT,IT,MAT_100459,MAT_100459,Direct Distribution,Darren Zimmerman,22,5,Cleared
DE,DE,MAT_100821,MAT_100821,Incyte,Bonnie Tucker,8,27,Pending
JP,JP,MAT_100282,MAT_100282,Affiliate,Danielle Williams,20,6,Exempt
CA,CA,MAT_100563,MAT_100563,Partner,Kimberly Floyd,14,4,Exempt
AU,AU,MAT_100787,MAT_100787,Incyte,Donald Sims,30,10,Exempt
FR,FR,MAT_100322,MAT_100322,Partner,Heidi Horn,27,17,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100449,MAT_100449,Partner,Katherine Mitchell,21,22,Cleared
ES,ES,MAT_100652,MAT_100652,Direct Distribution,Brian Lewis,11,16,Pending
AMER_REG,AMER_REG,MAT_100482,MAT_100482,Affiliate,John Smith,13,43,Pending
ES,ES,MAT_100153,MAT_100153,Incyte,Richard Kane,19,13,Exempt
ES,ES,MAT_100976,MAT_100976,Incyte,John Scott,9,39,Pending
NL,NL,MAT_100260,MAT_100260,Direct Distribution,Paige Barnes,10,30,Exempt
US,US,MAT_100808,MAT_100808,Partner,Jordan Brown,25,42,Cleared
JP,JP,MAT_100362,MAT_100362,Partner,Christian Sutton,11,32,Pending
ES,ES,MAT_100633,MAT_100633,Affiliate,Kathryn Fuentes,8,39,Pending
NL,NL,MAT_100273,MAT_100273,Direct Distribution,Lauren Perry,18,40,Cleared
FR,FR,MAT_100277,MAT_100277,Partner,Aaron Watson,34,12,Pending
IT,IT,MAT_100906,MAT_100906,Incyte,Leslie Wise,12,25,Exempt
SG,SG,MAT_100034,MAT_100034,Direct Distribution,Jonathan Taylor,28,8,Pending
GLOBAL_CORP,GLOBAL_CORP,MAT_100279,MAT_100279,Partner,Terri Mcdonald,10,34,Exempt
LATAM_REG,LATAM_REG,MAT_100365,MAT_100365,Partner,Amanda Mays,26,8,Pending
CA,CA,MAT_100019,MAT_100019,Direct Distribution,Chris Dillon,36,7,Cleared
CH,CH,MAT_100223,MAT_100223,Partner,Sandra Dawson,26,26,Cleared
CN,CN,MAT_100773,MAT_100773,Direct Distribution,Jorge Perez,29,12,Cleared
NL,NL,MAT_100844,MAT_100844,Partner,Oscar Torres,25,44,Pending
GB,GB,MAT_100589,MAT_100589,Direct Distribution,Carl Best,11,38,Cleared
SG,SG,MAT_100340,MAT_100340,Direct Distribution,Alicia Jones,28,41,Pending
NL,NL,MAT_100155,MAT_100155,Partner,Richard Morales,7,26,Exempt
